0,1,2,3,4,5,6,10
-5.788663098960718,1102.2113369010392,37.46908192096522,0.8967616264913563,-15.479091607275862,False,True,4
0,-34,360.0072496768185,0.0,-184.7216266393423,False,False,4
0,-26,352.2009959307639,0.0,-171.0669977150769,False,False,4
0,-48,377.7383988857501,0.0,204.99688498160208,False,False,4
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,4
-43.773421898260985,360.226578101739,185.61615841059634,0.0,9.667727873737725,False,True,4
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,4
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,4
0,190,289.8166641439123,0.0,9.892660945771832,False,False,4
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,4
-98.93918667601069,-180.9391866760107,554.6001375756484,0.0,-198.19866038316823,False,True,4
-16,236,301.8383347096664,0.0,322.6128073915649,False,False,4
-95.90897084678703,-137.90897084678704,522.6232512710355,0.0,-33.802305856867555,False,True,4
-5.212209793607591,1108.7877902063924,36.266199574034275,0.9233016800584368,9.409751396408275,False,True,4
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,4
-43.773421898260985,360.226578101739,185.61615841059634,0.0,9.667727873737725,False,True,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
0,190,289.8166641439123,0.0,9.892660945771832,False,False,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
-98.93918667601069,-180.9391866760107,554.6001375756484,0.0,-198.19866038316823,False,True,5
-16,236,301.8383347096664,0.0,322.6128073915649,False,False,5
-95.90897084678703,-137.90897084678704,522.6232512710355,0.0,-33.802305856867555,False,True,5
-5.212209793607591,1108.7877902063924,36.266199574034275,0.9233016800584368,9.409751396408275,False,True,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
-43.773421898260985,360.226578101739,185.61615841059634,0.0,9.667727873737725,False,True,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
0,190,289.8166641439123,0.0,9.892660945771832,False,False,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
-98.93918667601069,-180.9391866760107,554.6001375756484,0.0,-198.19866038316823,False,True,5
-16,236,301.8383347096664,0.0,322.6128073915649,False,False,5
-95.90897084678703,-137.90897084678704,522.6232512710355,0.0,-33.802305856867555,False,True,5
-5.212209793607591,1108.7877902063924,36.266199574034275,0.9233016800584368,9.409751396408275,False,True,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
-96.60237950730006,-130.60237950730004,470.7429357455543,0.0,236.94938348824442,False,True,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,5
2,62,313.6037131998801,0.0,-178.09894492910408,False,False,5
-6.206649803471179,1101.7933501965288,36.025714427336496,0.91672753834916,-16.115795017328,False,True,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
0,-232,556.5698432362285,0.0,-178.97050004841554,False,False,5
0,20,315.19867004795526,0.0,-178.1819277468982,False,False,5
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,5
-96.60237950730006,-130.60237950730004,470.7429357455543,0.0,236.94938348824442,False,True,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,6
2,62,313.6037131998801,0.0,-178.09894492910408,False,False,6
-6.206649803471179,1101.7933501965288,36.025714427336496,0.91672753834916,-16.115795017328,False,True,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
0,-232,556.5698432362285,0.0,-178.97050004841554,False,False,6
0,20,315.19867004795526,0.0,-178.1819277468982,False,False,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
-96.60237950730006,-130.60237950730004,470.7429357455543,0.0,236.94938348824442,False,True,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,6
2,62,313.6037131998801,0.0,-178.09894492910408,False,False,6
-6.206649803471179,1101.7933501965288,36.025714427336496,0.91672753834916,-16.115795017328,False,True,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
0,-232,556.5698432362285,0.0,-178.97050004841554,False,False,6
0,20,315.19867004795526,0.0,-178.1819277468982,False,False,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
-12,168,275.9013858330944,0.0,-193.83114373099585,False,False,6
-90.37687577442884,-58.37687577442884,350.1086009066843,0.0,215.10697847280443,False,True,6
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,6
0,192,231.4108064975672,0.0,92.95150034800012,False,False,6
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,6
-6.8556931488424375,1101.1443068511576,33.86989223484484,0.9362064767470173,-17.17237735996003,False,True,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,6
-98.02650291159541,-210.0265029115954,504.32210678870734,0.0,206.54945394280182,False,True,6
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,6
-12,168,275.9013858330944,0.0,-193.83114373099585,False,False,7
-90.37687577442884,-58.37687577442884,350.1086009066843,0.0,215.10697847280443,False,True,7
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,7
0,192,231.4108064975672,0.0,92.95150034800012,False,False,7
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,7
-6.8556931488424375,1101.1443068511576,33.86989223484484,0.9362064767470173,-17.17237735996003,False,True,7
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,7
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,7
-98.02650291159541,-210.0265029115954,504.32210678870734,0.0,206.54945394280182,False,True,7
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,7
-12,168,275.9013858330944,0.0,-193.83114373099585,False,False,7
-90.37687577442884,-58.37687577442884,350.1086009066843,0.0,215.10697847280443,False,True,7
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,7
0,192,231.4108064975672,0.0,92.95150034800012,False,False,7
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,7
-6.8556931488424375,1101.1443068511576,33.86989223484484,0.9362064767470173,-17.17237735996003,False,True,7
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,7
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,7
-98.02650291159541,-210.0265029115954,504.32210678870734,0.0,206.54945394280182,False,True,7
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,7
-6.183716431317628,1105.8162835686824,33.979436320899566,0.9506082725060827,-12.276714410614339,False,True,7
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,7
-26.571485953151285,471.4285140468487,83.06624136064954,0.4116069251402097,68.83417603663095,False,True,7
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,7
0,-38,377.0923934269564,0.0,-150.257942522895,False,False,7
2,146,315.65018898172207,0.0,-48.217228255295744,False,False,7
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,7
-6.107936609788714,1101.8920633902112,36.36209014894499,0.91672753834916,-15.962711034730283,False,True,7
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,7
-93.34322723231125,-89.34322723231125,479.3192265853809,0.0,-19.205756529427003,False,True,7
-6.183716431317628,1105.8162835686824,33.979436320899566,0.9506082725060827,-12.276714410614339,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-26.571485953151285,471.4285140468487,83.06624136064954,0.4116069251402097,68.83417603663095,False,True,8
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,8
0,-38,377.0923934269564,0.0,-150.257942522895,False,False,8
2,146,315.65018898172207,0.0,-48.217228255295744,False,False,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-6.107936609788714,1101.8920633902112,36.36209014894499,0.91672753834916,-15.962711034730283,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-93.34322723231125,-89.34322723231125,479.3192265853809,0.0,-19.205756529427003,False,True,8
-6.183716431317628,1105.8162835686824,33.979436320899566,0.9506082725060827,-12.276714410614339,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-26.571485953151285,471.4285140468487,83.06624136064954,0.4116069251402097,68.83417603663095,False,True,8
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,8
0,-38,377.0923934269564,0.0,-150.257942522895,False,False,8
2,146,315.65018898172207,0.0,-48.217228255295744,False,False,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-6.107936609788714,1101.8920633902112,36.36209014894499,0.91672753834916,-15.962711034730283,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-93.34322723231125,-89.34322723231125,479.3192265853809,0.0,-19.205756529427003,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
0,194,318.1259517069804,0.0,-2.504643647357973,False,False,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-99.28518947191645,-349.28518947191645,665.289309547484,0.0,-310.42953047109035,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-6.179616354672138,1101.8203836453279,37.55004148162762,0.8969549330085261,-17.758147344401728,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,8
-8.631486260407064,1101.368513739593,27.683461918330867,0.9968354430379747,-19.243582436930495,False,True,8
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,8
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
0,194,318.1259517069804,0.0,-2.504643647357973,False,False,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-99.28518947191645,-349.28518947191645,665.289309547484,0.0,-310.42953047109035,False,True,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-6.179616354672138,1101.8203836453279,37.55004148162762,0.8969549330085261,-17.758147344401728,False,True,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-8.631486260407064,1101.368513739593,27.683461918330867,0.9968354430379747,-19.243582436930495,False,True,9
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
0,194,318.1259517069804,0.0,-2.504643647357973,False,False,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-99.28518947191645,-349.28518947191645,665.289309547484,0.0,-310.42953047109035,False,True,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-6.179616354672138,1101.8203836453279,37.55004148162762,0.8969549330085261,-17.758147344401728,False,True,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-8.631486260407064,1101.368513739593,27.683461918330867,0.9968354430379747,-19.243582436930495,False,True,9
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,9
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
0,-50,530.6748710159019,0.0,-4.772336511753038,False,False,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,9
-45.85810617825443,346.14189382174555,158.02198325755148,0.0,64.69926162048986,False,True,9
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,9
-93.85732338697586,-93.85732338697586,484.961716019232,0.0,26.68646485493761,False,True,9
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,9
-6.19474165076385,1101.805258349236,36.667115406844616,0.9174177831912302,-16.869884377010965,False,True,9
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
0,-50,530.6748710159019,0.0,-4.772336511753038,False,False,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,10
-45.85810617825443,346.14189382174555,158.02198325755148,0.0,64.69926162048986,False,True,10
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,10
-93.85732338697586,-93.85732338697586,484.961716019232,0.0,26.68646485493761,False,True,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
-6.19474165076385,1101.805258349236,36.667115406844616,0.9174177831912302,-16.869884377010965,False,True,10
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
0,-50,530.6748710159019,0.0,-4.772336511753038,False,False,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,10
-45.85810617825443,346.14189382174555,158.02198325755148,0.0,64.69926162048986,False,True,10
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,10
-93.85732338697586,-93.85732338697586,484.961716019232,0.0,26.68646485493761,False,True,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
-6.19474165076385,1101.805258349236,36.667115406844616,0.9174177831912302,-16.869884377010965,False,True,10
0,198,222.8660248505313,0.0,125.58333901102202,False,False,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
-92.15492458303893,-12.154924583038934,462.3821006297277,0.0,16.82956700778666,False,True,10
-5.912623455748566,1104.0873765442514,37.03559909060473,0.9067445824202581,-15.664890653861226,False,True,10
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,10
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,10
-6.702772077372248,1101.2972279226278,33.49133850830836,0.9508396203455829,-15.413090724041753,False,True,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
0,-114,447.87365073464593,0.0,215.66215435385618,False,False,10
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,10
0,198,222.8660248505313,0.0,125.58333901102202,False,False,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
-92.15492458303893,-12.154924583038934,462.3821006297277,0.0,16.82956700778666,False,True,11
-5.912623455748566,1104.0873765442514,37.03559909060473,0.9067445824202581,-15.664890653861226,False,True,11
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,11
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,11
-6.702772077372248,1101.2972279226278,33.49133850830836,0.9508396203455829,-15.413090724041753,False,True,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
0,-114,447.87365073464593,0.0,215.66215435385618,False,False,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
0,198,222.8660248505313,0.0,125.58333901102202,False,False,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
-92.15492458303893,-12.154924583038934,462.3821006297277,0.0,16.82956700778666,False,True,11
-5.912623455748566,1104.0873765442514,37.03559909060473,0.9067445824202581,-15.664890653861226,False,True,11
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,11
-5.747638677023927,1102.2523613229762,37.61366241141646,0.8967616264913563,-15.41811050095633,False,True,11
-6.702772077372248,1101.2972279226278,33.49133850830836,0.9508396203455829,-15.413090724041753,False,True,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
0,-114,447.87365073464593,0.0,215.66215435385618,False,False,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
0,206,227.29262667372393,0.0,81.23841849479334,False,False,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
-2,134,352.0508141270362,0.0,251.8200936711601,False,False,11
-7.1254942346074195,1098.8745057653925,32.20529444865412,0.9603309807739109,-16.182786014821918,False,True,11
0,-74,453.57794100551416,0.0,-279.1138336680445,False,False,11
0,-50,379.81057252140675,0.0,-205.94878408083346,False,False,11
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,11
-99.76359229846526,-427.76359229846526,666.6235775796862,0.0,-182.3022557501092,False,True,11
0,246,290.2757392880564,0.0,246.03630755134756,False,False,11
0,0,338.5715233527487,0.0,-134.91904977432927,False,False,11
0,206,227.29262667372393,0.0,81.23841849479334,False,False,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
-2,134,352.0508141270362,0.0,251.8200936711601,False,False,12
-7.1254942346074195,1098.8745057653925,32.20529444865412,0.9603309807739109,-16.182786014821918,False,True,12
0,-74,453.57794100551416,0.0,-279.1138336680445,False,False,12
0,-50,379.81057252140675,0.0,-205.94878408083346,False,False,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
-99.76359229846526,-427.76359229846526,666.6235775796862,0.0,-182.3022557501092,False,True,12
0,246,290.2757392880564,0.0,246.03630755134756,False,False,12
0,0,338.5715233527487,0.0,-134.91904977432927,False,False,12
0,206,227.29262667372393,0.0,81.23841849479334,False,False,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
-2,134,352.0508141270362,0.0,251.8200936711601,False,False,12
-7.1254942346074195,1098.8745057653925,32.20529444865412,0.9603309807739109,-16.182786014821918,False,True,12
0,-74,453.57794100551416,0.0,-279.1138336680445,False,False,12
0,-50,379.81057252140675,0.0,-205.94878408083346,False,False,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
-99.76359229846526,-427.76359229846526,666.6235775796862,0.0,-182.3022557501092,False,True,12
0,246,290.2757392880564,0.0,246.03630755134756,False,False,12
0,0,338.5715233527487,0.0,-134.91904977432927,False,False,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
-6.561813250261108,1101.4381867497389,33.92152977027245,0.9413482599172548,-15.161921115935689,False,True,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
0,-140,475.62197369715057,0.0,141.24536650274598,False,False,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,12
0,436,94.88007028211847,0.06330654979303628,83.94260002057945,False,False,12
0,248,229.03702581984894,0.0,-149.7831973802674,False,False,12
4,170,283.1559168590306,0.0,266.9711101393995,False,False,12
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
-6.561813250261108,1101.4381867497389,33.92152977027245,0.9413482599172548,-15.161921115935689,False,True,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
0,-140,475.62197369715057,0.0,141.24536650274598,False,False,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
0,436,94.88007028211847,0.06330654979303628,83.94260002057945,False,False,13
0,248,229.03702581984894,0.0,-149.7831973802674,False,False,13
4,170,283.1559168590306,0.0,266.9711101393995,False,False,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
-99.72708779557344,-415.7270877955734,656.3361848930775,0.0,-179.12700232253593,False,True,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
-6.561813250261108,1101.4381867497389,33.92152977027245,0.9413482599172548,-15.161921115935689,False,True,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
0,-140,475.62197369715057,0.0,141.24536650274598,False,False,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
0,436,94.88007028211847,0.06330654979303628,83.94260002057945,False,False,13
0,248,229.03702581984894,0.0,-149.7831973802674,False,False,13
4,170,283.1559168590306,0.0,266.9711101393995,False,False,13
-8.901732398932399,1097.0982676010676,28.802659203058855,0.9834388699464198,-23.80618119087031,False,True,13
-6,56,342.3453617100591,0.0,-171.453162032407,False,False,13
0,92,278.04366381355453,0.0,-180.79995229481236,False,False,13
-75.46340653212846,224.53659346787154,258.338425745574,0.0,257.1774651696684,False,True,13
0,-94,457.8333795615092,0.0,258.94465416747585,False,False,13
0,0,325.1538097577822,0.0,-178.23760897633952,False,False,13
