0,1,2,3,4,5,6
-99.52949686144227,-131.52949686144228,695.6679518129253,0.0,-307.7549305905563,False,True
-99.15787408829145,-121.15787408829145,660.8051136314945,0.0,-324.0846518923702,False,True
-97.35864446823511,-167.35864446823513,555.4045633453037,0.0,48.0118434235308,False,True
-94.50876344146216,-122.50876344146216,499.6511838824547,0.0,18.28140175780321,False,True
-99.38564632497541,-107.38564632497541,644.527756373975,0.0,89.27021425809687,False,True
-99.73917581875685,-115.73917581875685,747.83686666103,0.0,-321.16885062679864,False,True
-52.09026501049326,-30.090265010493262,208.9509978582381,0.0,-28.678725713009506,False,True
-96.32266924279995,-88.32266924279995,537.9244654356587,0.0,22.79353200533835,False,True
-95.8767319002524,-69.8767319002524,525.8331288106357,0.0,25.318628885271895,False,True
-99.71624550074806,-191.71624550074807,722.1365385862596,0.0,-293.70482779269696,False,True
-97.09568607655605,-111.09568607655605,564.3928267593537,0.0,3.818154927757134,False,True
-57.35761982657955,-45.35761982657955,145.26663430737096,0.0,142.59173810074634,False,True
-99.41843037897297,-131.41843037897297,688.9012286588802,0.0,-322.2889087536672,False,True
-99.57568366712665,-111.57568366712665,692.5201774050223,0.0,-293.68807049636496,False,True
-94.20183992536016,-100.20183992536016,468.9551609298056,0.0,60.991783819459215,False,True
-65.04789712230294,-81.04789712230294,195.1017780884745,0.0,114.39199461584128,False,True
-67.73950193526855,-33.73950193526855,202.68881051634045,0.0,122.09837017035687,False,True
-99.68192280328219,-113.68192280328219,702.0377321472399,0.0,-279.82650936227685,False,True
-99.17160552810938,-139.17160552810938,650.8845468153465,0.0,53.3303753997661,False,True
-98.35136806889935,-116.35136806889935,603.1975996466466,0.0,38.9821775111532,False,True
-92.7024832461384,-48.7024832461384,471.86505267829483,0.0,-9.371644432002746,False,True
-70.24514243104545,-110.24514243104545,259.6495284090733,0.0,-68.22546799164631,False,True
-69.15001221236416,-99.15001221236416,197.19591426674648,0.0,145.38882060908355,False,True
-98.4399597348147,-114.4399597348147,618.2978405665528,0.0,14.207282891926408,False,True
-99.4089719081815,-111.4089719081815,685.1089679409494,0.0,-317.9887853826128,False,True
-98.4229157015375,-120.4229157015375,588.5501320818555,0.0,64.75632634317986,False,True
-99.24926416678909,-161.2492641667891,663.4666654071389,0.0,-313.43018416167274,False,True
-96.59306997747512,-86.59306997747512,548.7729469950868,0.0,9.406655670796646,False,True
-98.0358921135261,-146.0358921135261,558.9721529142741,0.0,77.04407396548186,False,True
-14.0034535155141,41.996546484485904,91.01686786254028,0.3697929354445798,5.8060809689422355,False,True
-68.76742308829704,-90.76742308829704,193.61017077461452,0.0,149.76358255958934,False,True
-99.50382048633605,-159.50382048633605,680.8130582485087,0.0,-293.8140320201596,False,True
-69.19878009136204,-71.19878009136204,198.1581924971594,0.0,143.67772528703318,False,True
-53.946351292391334,76.05364870760866,222.47304967488978,0.0,12.268519937699143,False,True
-96.2327340697596,-98.2327340697596,536.9829094131758,0.0,-18.69510871278419,False,True
-98.55719090088067,-122.55719090088067,626.4606236774737,0.0,4.496547450756337,False,True
-51.97298272213515,-21.97298272213515,164.59632167320163,0.0,83.33137027746457,False,True
-10.73014966284967,35.26985033715033,62.486703215808554,0.7323429128105212,-30.32440319299275,False,True
-57.70618241475298,-25.70618241475298,216.23603713715684,0.0,-51.08315760555663,False,True
-99.6849136482065,-163.6849136482065,742.7414292765056,0.0,19.915137272645968,False,True
-95.09839131871598,-117.09839131871598,512.0317824649868,0.0,15.209178399926305,False,True
-74.67353805820173,-60.67353805820173,269.8345423568007,0.0,84.04538626697763,False,True
-71.11526975910813,-103.11526975910813,205.583267220839,0.0,149.6160930327402,False,True
-85.57426268215373,-83.57426268215373,370.8288778038038,0.0,-54.42711294214658,False,True
-55.94983580492926,-95.94983580492925,151.2440686657411,0.0,-120.5140518614145,False,True
-98.16519963413714,-106.16519963413714,605.875175319502,0.0,-1.9990090678282322,False,True
-99.14549594922316,-127.14549594922316,669.3095913349379,0.0,-8.001622891219043,False,True
-60.49017622402094,-54.49017622402094,221.39169430871505,0.0,-59.19807703940922,False,True
-99.26364532479296,-131.26364532479295,674.6449115787459,0.0,-29.631764091271936,False,True
-96.28872724350657,-110.28872724350657,522.7075406241398,0.0,-48.95824710589405,False,True
-99.62369246647363,-151.62369246647364,702.2355128150859,0.0,-65.37546319436834,False,True
-23.009881913738322,-11.009881913738322,70.49702374799082,0.6480895595035289,67.33481675095156,False,True
-99.27536260694568,-147.2753626069457,675.2113423482257,0.0,-31.11500530006889,False,True
-98.24568627101738,-98.24568627101738,607.4052237721233,0.0,17.146731393514717,False,True
-96.09206857505009,-118.09206857505009,511.1492834473228,0.0,-57.783406596476965,False,True
-99.2591867953231,-153.2591867953231,673.6869727783574,0.0,-30.659200007143646,False,True
-98.0718168360961,-118.0718168360961,596.99807517147,0.0,23.62297021613876,False,True
-96.50828787954259,-150.5082878795426,547.1459267740983,0.0,-1.7323731063298495,False,True
-99.4163179996917,-129.4163179996917,645.9143286200015,0.0,-92.23333514009731,False,True
-18.247009154551712,5.752990845448288,36.76183222035375,0.998784046692607,-75.92472793205593,False,True
-91.68791503503816,-83.68791503503816,457.4720553822719,0.0,10.654178175664025,False,True
-99.04336653150845,-169.04336653150847,639.4405121835322,0.0,-53.10509142127276,False,True
-1.3753848281436862,32.62461517185631,45.94359789967678,0.9469198928658388,-0.2810907063285432,False,True
-99.43790853984402,-153.43790853984402,680.674487552431,0.0,-54.19799569529152,False,True
-99.16484041309079,-151.1648404130908,664.9249023904218,0.0,-29.003366775314458,False,True
-82.2080212351437,-74.2080212351437,353.7324552436752,0.0,40.74870227020949,False,True
-99.13502209836805,-125.13502209836805,668.7371243396236,0.0,-3.8420123740867727,False,True
-99.27624823481432,-133.27624823481432,668.1002901991644,0.0,-43.90909288452952,False,True
-24.964600028102645,-14.964600028102645,57.70488623082465,0.8611787627861666,87.95662437211334,False,True
-99.87143271251466,-159.87143271251466,782.9707034338196,0.0,300.57058069837865,False,True
-99.38087344262767,-141.38087344262766,677.2409704666411,0.0,-48.5460799802581,False,True
-99.1820353087752,-135.1820353087752,651.9867342436363,0.0,-53.20931741760113,False,True
-99.75775549099627,-103.75775549099627,750.6532829020638,0.0,317.07422683948937,False,True
-91.41709490963501,-63.41709490963501,454.83558880539323,0.0,2.626006504079265,False,True
-90.97417405145552,-126.97417405145552,414.0511449136445,0.0,-69.4899620533605,False,True
-99.25908186402856,-151.25908186402856,647.5810536756011,0.0,291.2519022317134,False,True
-99.23884696250298,-61.238846962502976,650.6656364771463,0.0,297.61674251980975,False,True
-93.8278664604967,-87.8278664604967,489.6636512537779,0.0,9.07882829131632,False,True
-99.21625441177213,-131.21625441177213,665.3789742788838,0.0,-37.992672366317294,False,True
-99.83812226590138,-141.83812226590138,772.6633307991162,0.0,307.82394232811737,False,True
-98.20303206013797,-144.20303206013796,560.3947889637237,0.0,-84.38708927432137,False,True
-99.65289472786326,-153.65289472786327,733.0418781165996,0.0,-27.003179958908817,False,True
-99.1917920268397,-111.1917920268397,652.5377068112001,0.0,306.23604136201953,False,True
-27.116066258467576,-5.116066258467576,56.79698149874452,0.8157254138266796,-99.63656697657125,False,True
-93.7395279713852,-85.7395279713852,471.9334115966049,0.0,46.29171620818576,False,True
-99.6835602885638,-125.6835602885638,741.372122379181,0.0,-23.018523287328545,False,True
-61.231971414365475,-79.23197141436547,181.22246422556614,0.0,-109.71797156985588,False,True
-98.42065547927355,-116.42065547927355,613.5230239272565,0.0,25.751884262402424,False,True
-99.16124258909198,-137.16124258909198,671.2323236026346,0.0,3.3475389128917157,False,True
-52.97525340576528,-18.97525340576528,209.0187118348976,0.0,-34.51603714938927,False,True
-99.06018991595589,-153.0601899159559,656.2485846743867,0.0,27.122025658818504,False,True
-89.53491537403306,-103.53491537403306,402.5833706433448,0.0,62.987568767656974,False,True
-99.54137427462405,-151.54137427462405,692.0158452370304,0.0,-300.3386431253013,False,True
-99.48964105776426,-139.48964105776426,690.3594720425823,0.0,-308.96127061581547,False,True
-99.24082463471777,-103.24082463471777,647.5338812087147,0.0,66.48379863383902,False,True
-58.48068085419599,-6.480680854195988,236.6521122887178,0.0,-23.983883944416828,False,True
-99.24832655224878,-145.24832655224878,664.4848943510242,0.0,-315.12414182164287,False,True
-72.5293746904515,-32.529374690451505,213.55782859410897,0.0,148.33239793600612,False,True
-99.2145036989884,-113.2145036989884,672.4168109409021,0.0,-337.3931123385622,False,True
-99.15709716188266,-129.15709716188266,652.9347380924667,0.0,48.49433834555479,False,True
-97.72338239756247,-113.72338239756247,585.505210207762,0.0,12.37172756116356,False,True
-98.05305822842811,-126.05305822842811,568.5139131912291,0.0,66.75362532228651,False,True
-99.83015124615015,-189.83015124615014,789.6416499032078,0.0,3.4393525413802752,False,True
-99.2812052857546,-147.2812052857546,625.8594191687683,0.0,96.61585953138953,False,True
-99.01437920547517,-115.01437920547517,656.1521020562861,0.0,-343.7584489480082,False,True
-88.83351424915995,-102.83351424915995,385.5128836741369,0.0,74.13802333319279,False,True
-52.03822610585582,-30.03822610585582,210.93989308230334,0.0,24.249800902631055,False,True
-99.6136118280037,-153.61361182800368,722.9144030352237,0.0,-328.1393404352667,False,True
-99.34982708550363,-141.34982708550365,686.2973333236467,0.0,-334.75656580411635,False,True
-99.14099746511806,-109.14099746511806,664.3617631947359,0.0,-334.9806253290413,False,True
-91.2444082743235,-85.2444082743235,442.78627923268897,0.0,-34.69145536254238,False,True
-92.47652318655011,-86.47652318655011,469.23033480863194,0.0,-3.271035562280462,False,True
-72.33967926734634,-88.33967926734634,210.14484434443094,0.0,155.35650650313102,False,True
1998,2018,22.072012959864608,1.0,-138.38269732460972,True,False
-81.2150622415501,-113.2150622415501,289.839175601044,0.0,109.8653682245083,False,True
-21.982452798563568,40.01754720143643,45.418574254894715,0.977084349098001,87.02725447323411,False,True
-98.14284675079877,-122.14284675079877,600.1710577666798,0.0,23.95205298084292,False,True
-78.1619620898027,-52.1619620898027,328.2428999156256,0.0,37.395362885279276,False,True
-91.2164354901526,-93.2164354901526,448.9182568323791,0.0,20.087684325062572,False,True
-35.17277624171262,22.82722375828738,92.20922634539731,0.18670886075949367,93.46783062620975,False,True
-97.7183185304912,-93.7183185304912,586.3005693979316,0.0,-5.727481117403269,False,True
-99.32909466382476,-189.32909466382478,674.0366154258958,0.0,-43.9421501718392,False,True
-36.55969697519264,19.440303024807363,114.97769936655668,0.04187971755539323,74.06486862678881,False,True
-98.25553393165761,-100.25553393165761,603.5103155652324,0.0,29.016035405361208,False,True
-99.60799693185474,-125.60799693185474,724.6739751190083,0.0,-25.509505314362173,False,True
-99.26505366638538,-179.26505366638537,673.7568726393689,0.0,-31.81422465005705,False,True
-99.7819808957719,-85.7819808957719,760.653564977721,0.0,321.2903195332783,False,True
-99.76384437366961,-129.7638443736696,759.1346419854411,0.0,329.1627388204838,False,True
-88.96873217654041,-94.96873217654041,343.3846451139175,0.0,-128.2080633393888,False,True
-99.45152884682054,-111.45152884682054,648.8494582093085,0.0,265.62193884199127,False,True
-99.05394681845911,-161.0539468184591,638.0828503551684,0.0,-56.13942421052448,False,True
-99.15573160904675,-115.15573160904675,662.8392819378715,0.0,328.4112011944733,False,True
-99.28637912531698,-151.28637912531698,677.5362046105798,0.0,-28.71002832231673,False,True
-98.91218062282793,-126.91218062282793,626.7883613601339,0.0,-55.96656276656111,False,True
-87.46696498822244,-83.46696498822244,384.6900776339936,0.0,-58.73793035948527,False,True
-98.57621601336312,-94.57621601336312,627.6295736064139,0.0,-3.8915140156840726,False,True
-98.81606535704593,-132.81606535704594,613.0359784160764,0.0,295.4891915196154,False,True
-89.72872430404499,-133.728724304045,346.2758808728585,0.0,-137.50549772953835,False,True
-98.8966783230272,-134.8966783230272,591.2096685425856,0.0,-96.661040659639,False,True
-98.96674003722637,-114.96674003722637,622.6086771351714,0.0,293.4462684050085,False,True
-99.47270797821209,-153.4727079782121,679.1520337265542,0.0,297.47909697790584,False,True
-99.554897771111,-159.554897771111,690.9684053494051,0.0,-63.81259524781623,False,True
-96.66674652054328,-112.66674652054328,551.5863913496884,0.0,-0.3369698114206208,False,True
-99.86003899039943,-103.86003899039943,791.9599848839281,0.0,322.3256930602288,False,True
-91.40462205828572,-91.40462205828572,454.69840478282316,0.0,2.026611152750398,False,True
-99.48527802204467,-167.48527802204467,686.7151759231684,0.0,-55.145040325787456,False,True
-9.694790168610034,-1.6947901686100337,67.69869481772982,0.5301556420233463,22.40474195629325,False,True
-98.97204132363474,-162.97204132363476,592.8869574889469,0.0,-101.54154853145077,False,True
-99.65913065946077,-135.65913065946077,699.6115815782412,0.0,-77.12834298000462,False,True
-99.19127842722185,-153.19127842722185,660.8717946868302,0.0,-41.388332904118606,False,True
-99.55203131611331,-151.5520313161133,690.5404384306948,0.0,-63.74419750426276,False,True
-96.73101542012694,-132.73101542012694,510.7574353219785,0.0,-78.78757616444085,False,True
-97.4117401331145,-121.4117401331145,563.9851438206352,0.0,322.6105122167784,False,True
-98.01907583056384,-152.01907583056385,599.0248080708509,0.0,-4.217059561137646,False,True
-99.42671754007426,-147.42671754007426,673.2678364894507,0.0,298.1524778048946,False,True
-98.39458890010063,-54.39458890010063,596.2933179280897,0.0,307.15391117117116,False,True
-99.21752769034737,-147.21752769034737,654.046881108277,0.0,-55.203444423905644,False,True
-50.37664319189437,-14.376643191894367,129.05601460021558,0.0,-120.58085474884385,False,True
-91.67340628087078,-143.67340628087078,454.73360900472386,0.0,-20.41386918654254,False,True
-87.08911771987627,-97.08911771987627,383.8208802523422,0.0,-55.27551833682718,False,True
-96.44895441013584,-154.44895441013585,545.3686548771939,0.0,-4.7969235593726784,False,True
-98.2264649525106,-138.22646495251058,601.5184081738674,0.0,329.79544052523056,False,True
-99.4817241521752,-123.4817241521752,706.9445141169698,0.0,-15.481189241416413,False,True
-99.27097912502487,-131.27097912502487,660.2620662399199,0.0,-54.3908401488792,False,True
-98.44211310326158,-100.44211310326158,596.1891614554323,0.0,303.5542289603525,False,True
-99.42187511423384,-131.42187511423384,679.350141485245,0.0,-53.051108928133104,False,True
-98.08143712416144,-104.08143712416144,598.2099843286397,0.0,-21.496516006018272,False,True
-99.09053559378617,-173.09053559378617,654.1810564778349,0.0,323.29135145269817,False,True
-96.9210295141484,-118.9210295141484,558.8560913299791,0.0,5.000219816940783,False,True
-98.9019401138949,-138.9019401138949,598.6238886772071,0.0,-88.57183909760312,False,True
-99.83237592293594,-85.83237592293594,780.1315522780419,0.0,323.2958338436452,False,True
-87.07081305009399,-91.07081305009399,389.3733276184161,0.0,-47.55320472065286,False,True
-97.44146861363095,-105.44146861363095,556.1041530105591,0.0,308.83545346661356,False,True
-10.995910375811011,67.00408962418899,71.47188989197113,0.49708313077297034,23.661221423808616,False,True
-98.00904220220694,-140.00904220220696,537.0029360861208,0.0,-100.98005761988097,False,True
-79.73219451659374,-83.73219451659374,304.2359167577817,0.0,-80.74220588530912,False,True
-99.19444414786813,-167.19444414786813,663.7732749841088,0.0,-36.96611362801825,False,True
-97.42056007656373,-113.42056007656373,555.9520182452716,0.0,309.66396013713353,False,True
-82.35106864713372,-130.35106864713373,281.5111444066094,0.0,-134.54798342359018,False,True
-99.83749335668575,-139.83749335668574,763.0966606622762,0.0,295.6955242375719,False,True
-99.69301350575415,-127.69301350575415,713.4471669208851,0.0,290.11526372774154,False,True
-99.38625583162775,-179.38625583162775,673.6729605948047,0.0,-54.47864178073423,False,True
-98.35139864474243,-118.35139864474243,613.7149372488583,0.0,-13.45939217131011,False,True
-99.72668661314646,-143.72668661314646,736.4736718970229,0.0,308.79168969789407,False,True
-99.78296361779724,-161.78296361779724,772.4455710547234,0.0,-4.798246072193546,False,True
-98.00644808716406,-110.00644808716406,593.1786729102519,0.0,25.840043105789867,False,True
-97.96469985645864,-125.96469985645864,596.4525855379982,0.0,6.245825968607368,False,True
-96.15780096357726,-160.15780096357724,516.2934065694114,0.0,-53.190151844431384,False,True
-34.738604337256334,5.261395662743666,107.88178044942399,0.10450669914738124,74.50676960527164,False,True
-85.91950916746733,-111.91950916746733,307.07704748038384,0.0,-140.54893837435884,False,True
-94.79382739004826,-142.79382739004825,448.3399282567584,0.0,-97.87909136746971,False,True
-72.99223314671183,-50.992233146711825,264.87122983476763,0.0,-78.93906472466665,False,True
-96.97452573640814,-118.97452573640814,560.6950689992905,0.0,-1.108201466505612,False,True
-97.14350934079687,-135.14350934079687,563.524875802586,0.0,-17.49216065717109,False,True
-92.51015107509744,-102.51015107509744,463.7335211597876,0.0,-27.01945196749642,False,True
-96.62376845945629,-104.62376845945629,547.2270694239008,0.0,19.49580393869914,False,True
-99.5738810066644,-119.5738810066644,718.9415570962626,0.0,-24.2653294477709,False,True
-53.26040334323975,-29.26040334323975,146.78970048954443,0.0,111.1364543345211,False,True
-46.40724767933903,-24.40724767933903,118.51178941743225,0.0009737098344693282,113.5783939876651,False,True
-52.039913462329515,-48.039913462329515,161.64490636523902,0.0,86.93593326716946,False,True
-89.64382042364218,-111.64382042364218,410.5269213196741,0.0,-54.5328067255106,False,True
-30.951209837854194,-2.9512098378541936,100.06742794533538,0.0007306380905991232,68.27060943255367,False,True
-98.12641880594175,-138.12641880594174,599.2069440692162,0.0,24.4468171925282,False,True
-82.26424458721092,-86.26424458721092,354.15779812271035,0.0,40.731302926629475,False,True
-99.1088236027037,-131.1088236027037,665.7885208370934,0.0,-9.04612914521785,False,True
-77.15002867981934,-59.15002867981934,265.07784211262606,0.0,-107.11066009147098,False,True
-98.21679435790767,-172.21679435790767,595.2347187060886,0.0,40.894538845316326,False,True
-83.76517215481438,-181.76517215481437,296.9354177373351,0.0,126.7967664281102,False,True
-99.24642324286516,-179.24642324286515,642.2615230261661,0.0,73.44574949492024,False,True
-75.92999592690356,-91.92999592690356,253.40149331898022,0.0,112.65196644364372,False,True
-99.10717613727815,-143.10717613727815,634.930165367086,0.0,66.02857817214307,False,True
-52.078812113445984,-48.078812113445984,216.13100611506073,0.0,8.083230600627566,False,True
-94.77017457530094,-98.77017457530094,498.6157928416875,0.0,32.858749607203876,False,True
-99.15269821088185,-107.15269821088185,670.4953627930894,0.0,1.482682389526327,False,True
-59.80165305831618,10.198346941683823,175.19692986408822,0.0,109.42795432667153,False,True
-99.14155751120559,-111.14155751120559,665.9106758069556,0.0,-20.928569850238766,False,True
-98.76301450942722,-112.76301450942722,629.5591303895284,0.0,35.53719598117446,False,True
-96.80997905201424,-78.80997905201424,555.239269686183,0.0,7.716720402622407,False,True
-96.48360323316503,-112.48360323316503,545.228307526214,0.0,12.340577125730341,False,True
-98.26457615943183,-118.26457615943183,576.6821307445765,0.0,69.06297278084784,False,True
-72.85925936991924,-122.85925936991924,209.34577934492242,0.0,175.6927841586224,False,True
-99.08342000514723,-113.08342000514723,611.731735945808,0.0,90.48647534696055,False,True
-96.40632268515809,-70.40632268515809,544.4016101823619,0.0,1.4394665608718746,False,True
-99.17874628851861,-151.1787462885186,660.2696164049122,0.0,-319.64459685150746,False,True
-99.74754949484064,-109.74754949484064,728.7408081543819,0.0,-291.52992618290216,False,True
-98.16767516450714,-146.16767516450716,605.9191916652576,0.0,3.5953471601412117,False,True
-94.9199612906694,-84.9199612906694,508.4891917219822,0.0,-14.959499400262745,False,True
-59.4801536313533,-49.4801536313533,218.49343485876585,0.0,-57.47399266173786,False,True
-99.451754711692,-189.451754711692,682.0328980137768,0.0,54.949725191487126,False,True
-99.35630139188945,-115.35630139188945,691.472085532596,0.0,-9.46848257814039,False,True
-51.42310702901632,-47.42310702901632,213.2466817042185,0.0,10.306827136755576,False,True
-96.7952611981669,-118.7952611981669,551.647897861992,0.0,21.047720841258883,False,True
-98.96086786888554,-128.96086786888554,651.2290571320766,0.0,18.40722660484644,False,True
-99.59488660570516,-125.59488660570516,713.8457280159074,0.0,-318.11524788393655,False,True
-99.05866443320602,-149.05866443320602,659.883254334782,0.0,16.247002187125986,False,True
-99.23901331395497,-203.23901331395496,650.1553374097513,0.0,63.039638966339126,False,True
-96.81910264493078,-120.81910264493078,549.2103840969082,0.0,28.88219715747124,False,True
-97.6665135192196,-95.6665135192196,583.4391796599061,0.0,-11.578446299199339,False,True
-94.05099349688093,-126.05099349688093,459.55987457643437,0.0,69.10930978089888,False,True
-58.1050173568361,-26.1050173568361,225.22818181014208,0.0,-41.24226957227431,False,True
-97.74370786484673,-113.74370786484673,584.2659068397978,0.0,20.079559996201795,False,True
-96.82354198876794,-114.82354198876794,555.1226307588099,0.0,-11.035884086351254,False,True
-59.3204609412857,-63.3204609412857,193.1203615865793,0.0,85.35153048919634,False,True
-98.64401145491836,-122.64401145491836,608.1489782360477,0.0,56.28207524866591,False,True
-97.37933773253053,-187.37933773253053,570.320959167403,0.0,21.1457800086326,False,True
-94.6417623005675,-78.6417623005675,503.9466080505637,0.0,-10.927181038474922,False,True
-98.75530687669536,-144.75530687669536,603.3011597910086,0.0,71.17372374492517,False,True
-98.88796257851273,-114.88796257851273,637.8133955911208,0.0,36.61324585648004,False,True
-8.212748320483017,27.787251679516984,30.832400789986703,0.9985397907033341,-21.939770052496257,False,True
-97.9077544782762,-159.90775447827622,591.0616835161046,0.0,19.939911379014067,False,True
-57.9645364283515,-73.9645364283515,160.69683041696928,0.0,118.83430430402,False,True
-99.25233377202052,-143.2523337720205,664.7112784293865,0.0,-314.8222968802127,False,True
