8,9,0,1,2,3,4,5,6,7
0,10,2,6,326.25689569461315,0.0,-80.56058941670905,False,False,False
0,20,0,12,351.4442579170891,0.0,-41.11856716362159,False,False,False
0,30,4,26,322.1515331823872,0.0,-62.00838544134343,False,False,False
0,40,2,34,308.10064617249196,0.0,273.2107902222966,False,False,False
0,50,-6,34,353.11379147123506,0.0,-24.21819050661398,False,False,False
0,60,2,0,392.4246046874649,0.0,-0.7700557193657378,False,False,False
0,70,14,100,291.8688886028274,0.0,10.965793578176914,False,False,False
0,80,26,342,157.61762482046964,0.0,14.48807394569303,False,False,False
0,90,8,546,51.501075244993515,0.8802045288531775,11.997675888502437,False,False,False
0,100,2,1326.0,26.817596440383628,1.0,24.033030135197293,False,False,False
0,108,2000,3326.0,12.529895920092933,1.0,119.26737569760483,True,False,True
1,10,2,6,326.25689569461315,0.0,-80.56058941670905,False,False,False
1,20,-2,8,358.374429103663,0.0,-34.8508097684824,False,False,False
1,30,6,22,341.53419404763474,0.0,-41.02174410776045,False,False,False
1,40,0,30,327.90056206710346,0.0,-48.60525075383663,False,False,False
1,50,0,30,329.8291360694623,0.0,-46.383590455934105,False,False,False
1,60,4,44,303.3456284052348,0.0,274.9276769286252,False,False,False
1,70,4,58,304.39143419525976,0.0,-76.27489811873878,False,False,False
1,80,-4,36,367.5176859569605,0.0,-11.54617810066763,False,False,False
1,90,8,60,342.3851725465485,0.0,-13.67342002133819,False,False,False
1,100,30,254,202.16406744992543,0.0,-7.766866739274111,False,False,False
1,110,16,530,55.530744787704265,0.7209245742092457,333.34133927949074,False,False,False
1,116,-29.883639318913296,1012.1163606810867,44.64489729475763,0.9968346725103482,214.29838676468955,False,True,True
2,10,2,6,326.25689569461315,0.0,-80.56058941670905,False,False,False
2,20,0,12,351.45116554545433,0.0,-41.187940121832426,False,False,False
2,30,4,30,321.142094883675,0.0,-57.874373588561824,False,False,False
2,40,-2,60,294.1596198016889,0.0,258.1931154455753,False,False,False
2,50,6,86,292.6080345994967,0.0,280.3055187965586,False,False,False
2,60,-6,58,364.55310645367354,0.0,-6.637920771835295,False,False,False
2,70,8,72,349.95800670556486,0.0,-4.1968613249809845,False,False,False
2,80,30,236,210.99291895626902,0.0,6.136748836567828,False,False,False
2,90,26,528,63.07182680985195,0.6680467608377983,10.218642241297845,False,False,False
2,99,-25.63592206160749,1030.3640779383925,28.37968969215134,0.99318237156075,158.2752237239868,False,True,True
