8,9,0,1,2,3,4,5,6,7
0,0,0,0.0,325.0938381452346,0.0,-178.24087718091957,False,False,False
0,10,8,34.0,308.00526716597483,0.0,-185.72499629576816,False,False,False
0,20,16,172.0,235.16033357912212,0.0,113.98779837246731,False,False,False
0,30,0,216.0,249.90555077740444,0.0,41.71767471771573,False,False,False
0,40,4,226.0,238.4449053228317,0.0,43.956670167118084,False,False,False
0,50,4,286.0,182.69231451060415,0.0,36.99855390219646,False,False,False
0,60,14,328.0,159.85836573317306,0.0,26.690509936530276,False,False,False
0,70,2,524.0,40.609947578297096,0.967372778183589,292.975227730234,False,False,False
0,80,0,1016.0,61.417885342280144,0.5920507193367471,203.50545431825253,False,False,False
0,90,8,1090.0,43.39290654573534,0.9975669099756691,-42.91547241882818,False,False,False
0,100,0,1074.0,100.9075518068406,0.4042811967891024,-6.877699150055838,False,False,False
0,110,0,1088.0,69.8330782391331,0.7450121654501216,-31.376840412873392,False,False,False
0,120,-10,1038.0,50.96151614938898,0.9751824817518249,239.47110302586304,False,False,False
0,130,0,996.0,79.97277068633797,0.6194884287454324,197.13667556234057,False,False,False
0,140,12,1062.0,25.554161164620453,1.0,193.84013292703696,False,False,False
0,144,-7.706107698381159,1096.2938923016188,33.54139183733122,0.9505842259006816,-22.21426922843639,False,True,True
1,0,0,0.0,325.0938381452346,0.0,-178.24087718091957,False,False,False
1,10,8,34.0,308.00526716597483,0.0,-185.72499629576816,False,False,False
1,20,16,172.0,235.16033357912212,0.0,113.98779837246731,False,False,False
1,30,0,216.0,250.02194081441976,0.0,41.10415249301659,False,False,False
1,40,2,222.0,242.557621520916,0.0,43.7181007832804,False,False,False
1,50,4,266.0,191.39877079924233,0.0,52.181762235089685,False,False,False
1,60,8,288.0,177.64296983738717,0.0,46.755014762509816,False,False,False
1,70,30,508.0,70.25878153355843,0.5973677796734097,1.5818819487001616,False,False,False
1,80,-6,1034.0,63.86545086731936,0.5647832440331223,174.90265500129672,False,False,False
1,81,-38.78195999837929,995.2180400016207,69.74408746506917,0.5021929824561403,172.46651524810858,False,True,True
2,0,0,0.0,325.0938381452346,0.0,-178.24087718091957,False,False,False
2,10,8,34.0,308.00526716597483,0.0,-185.72499629576816,False,False,False
2,20,16,172.0,235.16033357912212,0.0,113.98779837246731,False,False,False
2,30,0,216.0,250.14431297936378,0.0,40.89870710705368,False,False,False
2,40,4,224.0,242.48949216314895,0.0,39.33131570923551,False,False,False
2,50,28,386.0,130.97082530396872,0.0,-11.045801034219625,False,False,False
2,58,-37.3652315878087,432.6347684121913,79.74405199114918,0.4530602292123872,237.28270948529462,False,True,True
3,0,0,0.0,325.0938381452346,0.0,-178.24087718091957,False,False,False
3,10,8,34.0,308.00526716597483,0.0,-185.72499629576816,False,False,False
3,20,16,172.0,235.16033357912212,0.0,113.98779837246731,False,False,False
3,30,0,216.0,237.7128695497106,0.0,57.727834613016654,False,False,False
3,40,6,238.0,219.24593431619292,0.0,53.434357774000965,False,False,False
3,50,30,432.0,109.72405219603216,0.13760350706283486,2.8028634650958457,False,False,False
3,60,0,522.0,40.84852859586814,0.9656683710737765,255.87239925251035,False,False,False
3,70,4,554.0,48.41380973482783,0.8811495372625426,309.4606779831629,False,False,False
3,80,-4,556.0,51.47078729464023,0.8489418632936025,-46.89951562922887,False,False,False
3,90,-4,1008.0,64.75538384666018,0.6108542224385495,204.5015751165369,False,False,False
3,100,10,1054.0,31.599626708513213,1.0,253.84996163151075,False,False,False
3,110,-4,1072.0,96.50351032716611,0.2914536157779401,-12.915421403366961,False,False,False
3,120,0,1080.0,73.83098024458317,0.5570976381787193,-32.284201748492706,False,False,False
3,130,0,1074.0,63.78087109283647,0.6850048685491723,-46.03087386995624,False,False,False
3,140,0,1068.0,55.8550524898089,0.8291139240506329,-59.96342728518038,False,False,False
3,150,0,1068.0,55.300096520415515,0.8401948842874544,-61.161129450591325,False,False,False
3,160,0,1034.0,54.13135082394861,0.8777101096224117,-114.5814668723131,False,False,False
3,170,0,1036.0,51.96703832040923,0.9016553067185978,-111.81298557018721,False,False,False
3,180,4,1048.0,46.5118751986213,0.9652068126520681,-99.93127430140225,False,False,False
3,190,0,1056.0,45.961948633149355,0.9583434835566382,-85.51409219909554,False,False,False
3,200,0,1056.0,45.961995284778155,0.95836376917458,-85.54311715552126,False,False,False
3,210,-2,1046.0,46.566725240667665,0.9623512266213262,-101.34366242872274,False,False,False
3,220,0,1054.0,45.58224383730603,0.9669019226089073,-89.61434574639163,False,False,False
3,230,0,1054.0,45.59796733266307,0.9625121713729309,-88.50973867005632,False,False,False
3,240,2,1054.0,45.615705975796025,0.9669099756690998,-90.194437639484,False,False,False
3,250,0,1054.0,45.620083309273305,0.969335604770017,-89.32756655927882,False,False,False
